NAME,OBSID,RA,DEC,START_TIME,PROCESSING_DATE,XRT_EXPOSURE,UVOT_EXPOSURE,BAT_EXPOSURE,ARCHIVE_DATE,AF_INSAA,AF_INSLEW,AF_ONSOURCE,AF_TOTAL,ATT_FLAG,BAT_EXPO_EV,BAT_EXPO_MT,BAT_EXPO_PL,BAT_EXPO_RT,BAT_EXPO_SV,BAT_NO_MASKTAG,BII,CYCLE,GRB_FLAG,LII,NUM_PROCESSED,OBS_SEGMENT,ORIG_OBS_SEGMENT,ORIG_OBSID,ORIG_TARGET_ID,PI,PRNB,PROCESSING_VERSION,ROLL_ANGLE,SAA_FRACTION,SOFTWARE_VERSION,STOP_TIME,TARGET_ID,TDRSS_FLAG,UVOT_EXPO_BB,UVOT_EXPO_BL,UVOT_EXPO_GU,UVOT_EXPO_GV,UVOT_EXPO_M2,UVOT_EXPO_MG,UVOT_EXPO_UU,UVOT_EXPO_VV,UVOT_EXPO_W1,UVOT_EXPO_W2,UVOT_EXPO_WH,XRT_EXPO_IM,XRT_EXPO_LR,XRT_EXPO_PC,XRT_EXPO_PU,XRT_EXPO_WT,TRIG_TIME_MJD,mjd_utc
GRB080805                                                                       ,00319036010,314.21868,-62.47464,54693.0111226852,           57310,16514.259,16501.597,16908.0,54704,3772.60912,2059.60682,16589.99756,18649.60438,112 ,0.0,55792.0,18910.0,18716.8,16908.0,5,-38.20016,0,Y,333.07554,24,10,10,00319036010,319036,Swift                       ,1,3.17.01                                                                         ,183.48385,0.20585,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54694.7858333333,319036,N,0.0,0.0,0.0,0.0,8458.62,0.0,0.0,0.0,0.0,8042.977,0.0,0.0,0.0,16514.259,0.0,0.0,54693.0111226852,54693.0111226852
GRB050223                                                                       ,00106709001,271.33873,-62.50684,53424.5547106481,           56927,16506.682,19652.928,18920.0,53435,1780.88968,1249.39917,20834.99347,22084.39264,112 ,0.0,58728.0,20468.0,20556.8,18920.0,3,-18.80996,0,Y,331.47784,32,1,1,00106709001,106709,Swift                       ,1,3.16.06                                                                         ,72.09181,0.04964,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53425.3611342593,106709,N,2454.153,0.0,0.0,0.0,3964.638,0.0,2875.114,4017.187,2590.575,3751.261,0.0,0.0,0.0,16506.682,0.0,0.0,53424.5547106481,53424.5547106481
GRB080319b                                                                      ,00306757019,217.92559,36.32579,54563.0069444444,           57295,16501.713,16001.807,16808.0,54574,295.74522,1224.78097,16614.97533,17839.7563,112 ,0.0,53576.0,19135.0,17886.4,16808.0,7,66.86957,0,Y,62.59984,23,19,19,00306757019,306757,Swift                       ,1,3.17.01                                                                         ,25.93884,0.00805,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54563.9927777778,306757,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001.807,0.0,0.0,16501.713,0.0,0.0,54563.0069444444,54563.0069444444
GRB060805b                                                                      ,00020037003,272.5422,58.13814,53956.0160069444,           57121,16497.846,16522.115,16756.0,53967,0.0,907.33567,16539.98141,17447.31708,112 ,0.0,52416.0,0.0,17507.2,16756.0,4,28.12641,0,Y,86.85443,22,3,3,00020037003,20037,Swift                       ,1,3.16.08                                                                         ,313.05992,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   , 53956.991099537,20037,N,0.0,0.0,0.0,0.0,16522.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16433.923,0.0,63.923,53956.0160069444,53956.0160069444
GRB060729                                                                       ,00221755027,95.39116,-62.37162,53989.0666782407,           57121,16492.699,15229.711,17242.0,54000,117.8726,2086.99074,17024.95842,19111.94916,112 ,0.0,57208.0,0.0,19156.8,17242.0,3,-27.23455,0,Y,271.792,18,27,27,00221755027,221755,Swift                       ,1,3.16.08                                                                         ,82.71198,0.0017,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   , 53990.031412037,221755,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15229.711,0.0,0.0,0.0,0.0,16431.589,0.0,61.11,53989.0666782407,53989.0666782407
GRB080805                                                                       ,00319036005,314.20058,-62.46935,54686.0541666667,           57310,16482.024,16455.874,16839.0,54697,4250.39548,2746.19449,16565.01113,19311.20562,112 ,0.0,58160.0,19468.0,19390.4,16839.0,5,-38.19342,0,Y,333.08475,26,5,5,00319036005,319036,Swift                       ,1,3.17.01                                                                         ,192.1123,0.22366,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54687.9626736111,319036,N,0.0,0.0,0.0,0.0,9184.022,0.0,0.0,0.0,7271.852,0.0,0.0,0.0,0.0,16482.024,0.0,0.0,54686.0541666667,54686.0541666667
GRB070911                                                                       ,00290624004,25.76266,-33.45541,54361.0131944444,           57223,16469.916,0.0,16708.0,54372,0.12674,966.59242,16519.99094,17486.58336,110 ,0.0,104.0,17232.0,17515.2,16708.0,3,-77.20251,0,Y,245.67666,25,4,4,00290624004,290624,Swift                       ,1,3.16.09                                                                         ,140.39885,1e-05,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54361.9607523148,290624,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16469.916,0.0,0.0,54361.0131944444,54361.0131944444
GRB070621                                                                       ,00282808005,323.80298,-24.84174,54278.0569444444,           57205,16461.052,14772.096,17009.0,54289,57.87248,1768.40262,16769.98834,18538.39096,112 ,0.0,24120.0,19135.0,18595.2,17009.0,3,-46.12241,0,Y,24.40835,15,5,5,00282808005,282808,Swift                       ,1,3.16.09                                                                         ,92.74545,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54279.0326967593,282808,N,0.0,0.0,0.0,0.0,14597.666,0.0,0.0,0.0,174.43,0.0,0.0,0.0,0.0,16461.052,0.0,0.0,54278.0569444444,54278.0569444444
GRB110402a                                                                      ,00450545001,197.38917,61.27592,55653.0808101852,           57923,16443.988,16272.032,17659.0,55664,7681.99594,2607.9925,16495.1974,19103.1899,112 ,0.0,38144.0,19220.0,19152.0,17659.0,2,55.71621,0,Y,119.06835,21,1,1,00450545001,450545,Swift                       ,1,3.17.13                                                                         ,6.99147,0.42437,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55654.0332175926,450545,N,3149.104,0.0,0.0,0.0,782.863,0.0,2036.301,965.049,3798.766,3828.776,1711.173,0.0,0.0,16362.648,0.0,81.34,55653.0808101852,55653.0808101852
GRB070125                                                                       ,00020047007,117.79604,31.15903,54134.0159837963,           57192,16413.744,16008.668,16615.0,54145,0.0,1857.37931,16484.99055,18342.36986,112 ,0.0,30728.0,0.0,18366.4,16615.0,2,25.60937,0,Y,189.40818,19,7,7,00020047007,20047,Swift                       ,1,3.16.09                                                                         ,283.28836,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54134.9694328704,20047,N,1361.661,0.0,0.0,0.0,3740.535,0.0,1361.672,1361.584,2726.577,5456.639,0.0,0.0,0.0,16350.023,0.0,63.721,54134.0159837963,54134.0159837963
GRB071003                                                                       ,00292934008,301.78462,10.87696,54382.0201388889,           57237,16406.475,0.0,17595.0,54393,4676.37998,1031.44043,20654.95021,21686.39064,110 ,0.0,65072.0,22258.0,21721.6,17595.0,4,-11.38624,0,Y,51.56232,14,8,8,00292934008,292934,Swift                       ,1,3.16.09                                                                         ,271.99539,0.22309,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   , 54382.968900463,292934,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16406.475,0.0,0.0,54382.0201388889,54382.0201388889
GRB060202                                                                       ,00179968002,35.82053,38.38508,53772.3645949074,           57063,16404.139,16281.149,16586.0,53783,0.0,1220.83337,16449.95985,17670.79322,112 ,0.0,52984.0,0.0,17700.8,16586.0,3,-21.05163,0,Y,142.0584,23,2,2,00179968002,179968,Swift                       ,1,3.16.07                                                                         ,254.18349,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53772.9888888889,179968,N,0.0,0.0,0.0,0.0,5529.7,0.0,0.0,0.0,5221.694,5529.755,0.0,0.0,0.0,8489.7,0.0,7914.439,53772.3645949074,53772.3645949074
"Burst (206.617, 33.294)                                                         ",00610501000,206.69073,33.32772,56893.3504398148,           58178,16401.878,16057.122,21051.213,56904,0.0,937.60143,16439.99553,17377.59696,112 ,2441.213,53400.0,0.0,18305.6,18610.0,6,76.55411,0,Y,63.72434,12,0,0,00610501000,610501,Swift                       ,1,3.17.16                                                                         ,258.56844,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56893.7809837963,610501,Y,1132.728,0.0,49.769,0.0,3310.637,0.0,3069.402,2220.904,3197.693,2297.892,778.097,5.078,0.0,16370.179,0.0,26.621,56893.3504398148,56893.3504398148
GRB110128a                                                                      ,00443861005,193.91474,28.06776,55590.9992939815,           57631,16380.972,16503.503,16701.0,55601,17610.78646,1055.80265,16554.98381,17610.78646,112 ,0.0,17608.0,17546.0,17640.0,16701.0,1,88.6744,0,Y,78.30703,11,5,5,00443861005,443861,Swift                       ,1,3.17.06                                                                         ,85.87532,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55591.7040740741,443861,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16503.503,0.0,0.0,0.0,0.0,16380.851,0.0,0.121,55590.9992939815,55590.9992939815
GRB050713a                                                                      ,00145675003,320.48578,77.05759,53566.0479398148,           56993,16366.774,16474.867,15380.0,53577,0.0,705.39438,16649.99614,17355.39052,112 ,0.0,49560.0,16256.0,16524.8,15380.0,4,18.82664,0,Y,112.12998,23,3,3,00145675003,145675,Swift                       ,1,3.16.06                                                                         ,26.63765,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53566.9972106482,145675,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16474.867,0.0,0.0,0.0,0.0,0.0,16181.161,0.0,185.613,53566.0479398148,53566.0479398148
GRB060729                                                                       ,00221755024,95.34151,-62.37986,53986.0507060185,           57122,16360.469,16654.758,15528.0,53997,0.0,1631.18833,16699.99277,18331.1811,112 ,0.0,50656.0,0.0,16921.6,15528.0,4,-27.2584,0,Y,271.79804,22,24,24,00221755024,221755,Swift                       ,1,3.16.08                                                                         ,76.6804,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,53987.0229166667,221755,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16654.758,0.0,0.0,0.0,0.0,14097.307,0.0,2263.162,53986.0507060185,53986.0507060185
GRB081121                                                                       ,00335105009,89.27082,-60.61274,54798.2548726852,           57352,16355.381,16262.549,16387.0,54809,0.0,2241.22282,16424.96504,18666.18786,112 ,0.0,41168.0,0.0,18712.0,16387.0,4,-29.99456,0,Y,269.51468,34,9,9,00335105009,335105,Swift                       ,1,3.17.01                                                                         ,164.14955,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    , 54799.982974537,335105,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16262.549,0.0,0.0,15808.524,0.0,546.857,54798.2548726852,54798.2548726852
GRB 130511A                                                                     ,00555600001,196.6067,18.70456,56423.5006597222,           58067,16351.005,16139.767,16471.0,56434,7345.76516,1660.53972,16404.98818,18065.5279,112 ,0.0,36344.0,0.0,18121.6,16471.0,6,80.89849,0,Y,325.96948,18,1,1,00555600001,555600,Swift                       ,1,3.17.15                                                                         ,305.2948,0.4206,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56424.6452083333,555600,Y,2010.275,0.0,0.0,0.0,2622.955,0.0,1214.228,1605.123,4417.337,4145.652,124.197,0.0,0.0,16266.279,0.0,84.726,56423.5006597222,56423.5006597222
GRB050814                                                                       ,00150314006,264.21217,46.32573,53606.0604282407,           57011,16349.903,16779.186,15775.0,53617,116.92682,1440.30953,17034.99259,18475.30212,112 ,0.0,55568.0,18304.0,18534.4,15775.0,4,31.75662,0,Y,72.62212,23,6,6,00150314006,150314,Swift                       ,1,3.16.06                                                                         ,293.27484,0.00686,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53606.9437037037,150314,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16779.186,0.0,0.0,0.0,0.0,0.0,15609.517,0.0,740.386,53606.0604282407,53606.0604282407
GRB070521                                                                       ,00279935006,242.66033,30.26842,54246.0479166667,           57204,16347.617,15579.666,15811.0,54257,115.74524,1191.20403,16554.98967,17746.1937,112 ,0.0,50272.0,17232.0,16804.8,15811.0,7,46.54941,0,Y,49.35234,14,6,6,00279935006,279935,Swift                       ,1,3.16.09                                                                         ,11.45966,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54247.0191087963,279935,N,0.0,0.0,0.0,0.0,15579.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16347.617,0.0,0.0,54246.0479166667,54246.0479166667
GRB100816a                                                                      ,00431764000,351.74591,26.56899,55424.0152662037,           57604,16344.77,16251.667,20305.204,55435,5251.63428,926.99803,21364.99219,22291.99022,112 ,1144.204,68944.0,23870.0,23830.4,19161.0,6,-32.58941,0,Y,100.45055,15,0,0,00431764000,431764,Swift                       ,1,3.17.06                                                                         ,35.56476,0.24581,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55424.6090509259,431764,Y,2850.432,0.0,49.781,0.0,1299.325,0.0,1548.669,1786.45,1589.446,3286.365,3841.199,2.589,0.0,16172.067,0.0,170.114,55424.0152662037,55424.0152662037
GRB070220                                                                       ,00261299002,34.71352,68.79894,54152.3333449074,           57195,16337.738,16332.056,16500.0,54163,0.0,764.38983,16359.99479,17124.38462,112 ,0.0,51472.0,0.0,17150.4,16500.0,3,7.26131,0,Y,130.73143,14,2,2,00261299002,261299,Swift                       ,1,3.16.09                                                                         ,244.28457,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   , 54152.971099537,261299,N,0.0,0.0,0.0,0.0,0.0,0.0,16332.056,0.0,0.0,0.0,0.0,0.0,0.0,16252.901,0.0,84.837,54152.3333449074,54152.3333449074
GRB130907a                                                                      ,00569992000,215.89657,45.6618,56542.8926273148,           58077,16321.915,16120.311,19890.579,56553,650.3268,1015.40015,17260.00749,18275.40764,112 ,1200.579,37536.0,0.0,19214.4,18690.0,9,63.966,0,Y,84.3867,12,0,0,00569992000,569992,Swift                       ,1,3.17.15                                                                         ,242.52625,0.03768,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   , 56543.380150463,569992,Y,2689.892,0.0,49.781,0.0,2317.697,0.0,3031.405,1434.025,2938.31,1434.269,2224.932,0.1,0.0,12629.72,0.0,3692.095,56542.8926273148,56542.8926273148
GRB061007                                                                       ,00232683015,46.34643,-50.53866,54030.0194444444,           57176,16314.653,16272.885,16651.0,54041,417.87254,2326.3611,16589.99103,18916.35212,112 ,0.0,19128.0,0.0,18974.4,16651.0,5,-55.46631,0,Y,264.71944,18,15,15,00232683015,232683,Swift                       ,1,3.16.08                                                                         ,149.31968,0.01664,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   , 54030.995474537,232683,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16272.885,0.0,0.0,0.0,0.0,16232.791,0.0,81.862,54030.0194444444,54030.0194444444
GRB070125                                                                       ,00020047013,117.83565,31.16082,54141.0333333333,           57192,16310.599,18060.637,18322.0,54152,0.0,1883.80672,18089.988,19973.79472,112 ,0.0,59832.0,0.0,20022.4,18322.0,3,25.64223,0,Y,189.4176,18,13,13,00020047013,20047,Swift                       ,1,3.16.09                                                                         ,315.36109,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54142.0077777778,20047,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18060.637,0.0,0.0,0.0,14366.926,0.0,1943.673,54141.0333333333,54141.0333333333
GRB060712                                                                       ,00218582005,184.07517,35.55726,53935.0333449074,           57122,16280.736,15282.24,17438.0,53946,175.74522,2326.56871,17249.99145,19576.56016,112 ,0.0,39152.0,0.0,19612.8,17438.0,2,78.72658,0,Y,162.3907,19,5,5,00218582005,218582,Swift                       ,1,3.16.08                                                                         ,281.70265,0.00065,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,53935.9871296296,218582,N,0.0,0.0,0.0,0.0,5032.005,0.0,1676.044,0.0,3357.969,5216.222,0.0,0.0,0.0,15759.249,0.0,521.487,53935.0333449074,53935.0333449074
GRB060904a                                                                      ,00227996005,237.77391,44.93568,53987.0736111111,           57120,16257.734,16470.431,17020.0,53998,1065.10814,2776.4015,16929.99028,19706.39178,112 ,0.0,39512.0,0.0,19739.2,17020.0,4,50.19478,0,Y,71.60369,21,5,5,00227996005,227996,Swift                       ,1,3.16.08                                                                         ,264.71732,0.02114,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,53988.0932060185,227996,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16470.431,0.0,0.0,0.0,12337.011,0.0,3920.723,53987.0736111111,53987.0736111111
GRB050922c                                                                      ,00156467003,317.38824,-8.76445,53640.0277893519,           57035,16252.547,16095.414,15498.0,53651,175.45364,723.78991,16342.26841,17066.05832,112 ,0.0,48256.0,16308.0,16140.8,15498.0,7,-34.61448,0,Y,41.3043,17,3,3,00156467003,156467,Swift                       ,1,3.16.07                                                                         ,249.19362,0.01074,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53640.5270486111,156467,N,7941.267,0.0,0.0,0.0,0.0,0.0,8154.147,0.0,0.0,0.0,0.0,0.0,0.0,16221.815,0.0,30.732,53640.0277893519,53640.0277893519
GRB111008a                                                                      ,00505054001,60.43588,-32.68662,55842.9868055556,           57923,16240.69,16378.998,16480.0,55853,2190.04446,1699.95649,16619.99981,18319.9563,112 ,0.0,36192.0,0.0,18361.6,16480.0,2,-48.72596,0,Y,232.57364,12,1,1,00505054001,505054,Swift                       ,1,3.17.13                                                                         ,128.51214,0.1071,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55843.7363310185,505054,Y,3541.49,0.0,0.0,0.0,1653.702,0.0,2262.995,702.852,3116.359,2338.229,2763.371,0.0,0.0,16076.446,0.0,164.244,55842.9868055556,55842.9868055556
