gbm_TRIGGER_TIME,gbm_RA,gbm_DEC,gbm_T90,gbm_FLUX_BATSE_64,gbm_FLUENCE_BATSE,gbm_PFLX_COMP_EPEAK,gbm_mjd_utc,swift_NAME,swift_OBSID,swift_RA,swift_DEC,swift_START_TIME,swift_PROCESSING_DATE,swift_XRT_EXPOSURE,swift_UVOT_EXPOSURE,swift_BAT_EXPOSURE,swift_ARCHIVE_DATE,swift_AF_INSAA,swift_AF_INSLEW,swift_AF_ONSOURCE,swift_AF_TOTAL,swift_ATT_FLAG,swift_BAT_EXPO_EV,swift_BAT_EXPO_MT,swift_BAT_EXPO_PL,swift_BAT_EXPO_RT,swift_BAT_EXPO_SV,swift_BAT_NO_MASKTAG,swift_BII,swift_CYCLE,swift_GRB_FLAG,swift_LII,swift_NUM_PROCESSED,swift_OBS_SEGMENT,swift_ORIG_OBS_SEGMENT,swift_ORIG_OBSID,swift_ORIG_TARGET_ID,swift_PI,swift_PRNB,swift_PROCESSING_VERSION,swift_ROLL_ANGLE,swift_SAA_FRACTION,swift_SOFTWARE_VERSION,swift_STOP_TIME,swift_TARGET_ID,swift_TDRSS_FLAG,swift_UVOT_EXPO_BB,swift_UVOT_EXPO_BL,swift_UVOT_EXPO_GU,swift_UVOT_EXPO_GV,swift_UVOT_EXPO_M2,swift_UVOT_EXPO_MG,swift_UVOT_EXPO_UU,swift_UVOT_EXPO_VV,swift_UVOT_EXPO_W1,swift_UVOT_EXPO_W2,swift_UVOT_EXPO_WH,swift_XRT_EXPO_IM,swift_XRT_EXPO_LR,swift_XRT_EXPO_PC,swift_XRT_EXPO_PU,swift_XRT_EXPO_WT,swift_TRIG_TIME_MJD,swift_mjd_utc,time_diff_sec
56697.31317396,81.328,32.488,1.408,66.725,5.7305e-06,243.9309,56697.31276886741,GRB 140209A                                                                     ,00586071000,269.07615,-9.9685,56697.3021990741,           58149,0.0,0.0,3025.394,56708,0.0,0.0,0.0,0.0,110 ,1130.394,2712.0,0.0,2086.4,1895.0,3,7.46412,0,Y,17.66641,6,0,51,00033123051,33123,Swift                       ,1,3.17.16                                                                         ,100.99504,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56697.3315393518,586071,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56697.3021990741,56697.3021990741,0.01056979330314789
58613.430046804,128.13,33.55,0.64,4.2062,4.6491e-07,465.2468,58613.42961856326,GRB190511a                                                                      ,00903158000,126.41832,-20.24522,58614.2894212963,           58624,4016.325,4090.588,8550.016,58625,3683.52556,829.40827,7704.99719,8534.40546,112 ,1202.016,17840.0,0.0,10310.4,7348.0,2,10.13427,0,Y,242.04629,17,0,0,00903158000,903158,Swift                       ,1,3.18.05                                                                         ,290.72364,0.44829,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58615.0393518519,903158,Y,594.487,0.0,0.0,0.0,462.544,0.0,695.262,451.401,861.02,526.59,499.284,2.589,0.0,3806.817,0.0,206.919,58614.2894212963,58614.2894212963,0.8598027330372133
54823.419411431,112.5,33.2,0.576,7.7044,5.0385e-07,199.8861,54823.419029486555,GRB081221                                                                       ,00337889003,15.77511,-24.56657, 54823.276400463,           57352,8649.81,8651.024,8770.0,54834,2928.38628,424.77573,8669.99577,9094.7715,112 ,0.0,27368.0,0.0,9116.8,8770.0,3,-86.33325,0,Y,169.26425,8,3,3,00337889003,337889,Swift                       ,1,3.17.01                                                                         ,235.72849,0.30796,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54823.9151388889,337889,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8651.024,0.0,0.0,0.0,0.0,8615.72,0.0,34.09,54823.276400463,54823.276400463,0.1426290235540364
56512.253167722,162.72,33.38,0.256,6.7661,1.2241e-07,91.55299,56512.25276262941,GRB130807a                                                                      ,00565651005,269.75358,-27.59381,56512.2770717593,           58075,4004.155,3999.665,4022.0,56523,1258.59942,359.00002,4014.99796,4373.99798,112 ,0.0,12656.0,0.0,4380.8,4022.0,3,-1.85443,0,Y,2.65757,10,5,5,00565651005,565651,Swift                       ,1,3.17.15                                                                         ,253.72229,0.28269,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56512.5874652778,565651,Y,0.0,0.0,0.0,0.0,0.0,0.0,3999.665,0.0,0.0,0.0,0.0,0.0,0.0,4004.155,0.0,0.0,56512.2770717593,56512.2770717593,0.024309129890752956
54918.713251586,155.7,33.4,0.192,5.8035,7.1507e-08,1822.74,54918.71285806748,GRB090323                                                                       ,00020102010,190.66716,17.02895,54919.0145833333,           57385,7896.197,7889.685,8149.0,54930,1615.40036,1743.60065,7929.99249,9673.59314,112 ,0.0,9696.0,0.0,9721.6,8149.0,2,79.69917,0,Y,291.12881,20,10,10,00020102010,20102,Swift                       ,1,3.17.01                                                                         ,27.60744,0.15511,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54919.9882291667,20102,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889.685,0.0,0.0,0.0,0.0,7896.197,0.0,0.0,54919.0145833333,54919.0145833333,0.30172526581736747
55045.23545234,84.33,34.09,0.048,16.0392,2.8147e-07,318.716,55045.23505882148,GRB090715b                                                                      ,00357512015,251.28956,44.83409,55045.1270833333,           57486,9089.0,9078.139,9269.0,55056,895.99942,1397.24183,9132.99337,10530.2352,112 ,0.0,31040.0,0.0,10561.6,9269.0,4,40.6864,0,Y,70.10712,13,15,15,00357512015,357512,Swift                       ,1,3.17.03                                                                         ,295.10223,0.07774,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55045.9817361111,357512,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9078.139,0.0,0.0,0.0,9088.932,0.0,0.068,55045.1270833333,55045.1270833333,0.10797548818663927
55413.30014441,22.8,34.19,0.064,11.3504,1.1064e-07,231.5572,55413.299750891485,GRB100805a                                                                      ,00430957000,299.86075,52.62131,55413.1644212963,           57604,5900.645,5736.731,10012.333,55424,6234.59704,319.5988,5914.99824,6234.59704,112 ,1562.333,20752.0,7440.0,7432.0,8450.0,4,11.79233,0,Y,86.55698,10,0,0,00430957000,430957,Swift                       ,1,3.17.06                                                                         ,344.57161,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55413.3219328704,430957,Y,1232.289,0.0,0.0,0.0,439.088,0.0,669.091,448.62,439.077,1167.923,1340.643,5.078,0.0,5842.582,0.0,52.985,55413.1644212963,55413.1644212963,0.13532959518488497
55243.421529947,154.3,35.5,0.192,4.4618,1.4988e-07,792.5041,55243.421136428486,GRB100213b                                                                      ,00412220004,124.26338,43.42938,55243.0138888889,           57563,10150.591,10143.976,10288.0,55254,10169.388,836.19231,10169.99513,11006.18744,112 ,0.0,32408.0,0.0,11036.8,10288.0,3,33.32189,0,Y,176.94624,16,4,4,00412220004,412220,Swift                       ,1,3.17.04                                                                         ,330.10092,0.9238,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,   55243.9853125,412220,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10143.976,0.0,0.0,0.0,0.0,10150.591,0.0,0.0,55243.0138888889,55243.0138888889,0.40724753958784277
57378.340435463,355.18,36.7,0.768,8.4026,5.8239e-07,1445.343,57378.34001879633,GRB151215a                                                                      ,00667392008,93.551,35.51974,57374.8666435185,           57384,4541.648,4538.866,4568.0,57385,0.0,653.37452,4549.99848,5203.373,112 ,0.0,10400.0,0.0,5217.6,4568.0,2,8.49664,0,Y,177.2346,8,8,8,00667392008,667392,Swift                       ,1,3.17.01                                                                         ,70.30593,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,57375.2198958333,667392,N,0.0,0.0,0.0,0.0,236.513,0.0,0.0,0.0,4302.353,0.0,0.0,0.0,0.0,4541.624,0.0,0.024,57374.8666435185,57374.8666435185,3.4733752778265625
57106.695862213,133.14,37.75,0.08,4.257,6.0801e-08,228.1377,57106.695457120404,GRB150323a                                                                      ,00635887005,128.13464,45.46203,57107.0381828704,           57117,4838.808,4832.761,4863.0,57118,4012.39928,418.2001,4849.99846,5268.19856,112 ,0.0,10552.0,0.0,5281.6,4863.0,2,36.26637,0,Y,174.80318,10,5,5,00635887005,635887,Swift                       ,1,3.16.08                                                                         ,299.32284,0.76495,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57107.6027777778,635887,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4832.761,0.0,0.0,0.0,0.0,4838.808,0.0,0.0,57107.0381828704,57107.0381828704,0.34272574999340577
56834.84322046,120.81,38.78,1.792,4.7333,6.3338e-07,314.596,56834.84281536741,GRB140626a                                                                      ,00602604002,77.39322,-82.66247,56835.2138657407,           58169,3933.207,3879.317,4014.0,56846,295.74524,967.59713,3994.99571,4962.59284,112 ,0.0,14000.0,0.0,4982.4,4014.0,5,-30.07433,0,Y,295.27487,16,2,2,00602604002,602604,Swift                       ,1,3.17.16                                                                         ,22.31526,0.01959,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56836.2154282407,602604,Y,0.0,0.0,0.0,0.0,0.0,0.0,1826.411,0.0,2052.906,0.0,0.0,0.0,0.0,3933.207,0.0,0.0,56835.2138657407,56835.2138657407,0.3710503732872894
57253.439808993,59.386,39.701,0.96,79.3628,3.2965e-06,517.1387,57253.43939232633,"Burst (42.333, 9.807)                                                           ",00652643001,42.34469,9.78977,57253.2425925926,           57263,4926.875,4845.924,5007.0,57264,887.61696,1131.40069,4979.99411,6111.3948,112 ,0.0,17712.0,0.0,6136.0,5007.0,3,-43.30686,0,Y,164.73214,14,1,1,00652643001,652643,Swift                       ,1,3.16.09                                                                         ,65.33148,0.10843,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57253.5735763889,652643,Y,899.327,0.0,0.0,0.0,519.033,0.0,206.007,146.55,1370.509,1280.481,424.017,0.0,0.0,4926.781,0.0,0.094,57253.2425925926,57253.2425925926,0.19679973372694803
55747.150832616,156.024,40.099,0.192,18.2507,7.485e-07,1021.997,55747.15043909748,GRB110708a                                                                      ,00020164001,340.06429,53.95204,55750.5993055556,           57923,4970.97,4938.985,5054.0,55761,0.0,430.20021,4989.99669,5420.1969,112 ,0.0,16264.0,5394.0,5435.2,5054.0,5,-4.10444,0,Y,104.29603,11,1,1,00020164001,20164,Swift                       ,1,3.17.13                                                                         ,37.9062,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55750.9307407407,20164,N,0.0,0.0,0.0,0.0,0.0,0.0,2255.25,2683.735,0.0,0.0,0.0,0.0,0.0,4946.138,0.0,24.832,55750.5993055556,55750.5993055556,3.448866458122211
57317.577107513,110.37,40.23,0.32,6.4648,1.5827e-07,317.1451,57317.576690846334,"Burst (349.197, 55.812)                                                         ",00661036000,349.1872,55.821,57317.5769328704,           57327,4829.3,4311.391,10395.905,57328,135.47256,409.40092,4844.99764,5254.39856,112 ,1703.905,10600.0,0.0,6392.0,8692.0,3,-4.62759,0,Y,109.85287,8,0,0,00661036000,661036,Swift                       ,1,3.17.01                                                                         ,311.79594,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,57317.7368171296,661036,Y,436.904,0.0,0.0,0.0,656.481,0.0,436.97,666.267,561.62,636.677,916.472,5.078,0.0,4802.282,0.0,21.94,57317.5769328704,57317.5769328704,0.00024202406348194927
58600.190452323,280.213,40.322,0.368,10.5445,2.7122e-07,305.9569,58600.19002408226,"Burst (48.681, 20.233)                                                          ",00900285000,152.60389,-38.48788,58597.4046296296,           58607,0.0,0.0,4576.111,58608,0.0,0.0,0.0,0.0,110 ,1202.111,3920.0,0.0,2100.8,3374.0,3,14.3512,0,Y,271.45887,4,0,0,00900285000,900285,Swift                       ,1,3.18.04                                                                         ,256.59398,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58597.4335648148,900285,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58597.4046296296,58597.4046296296,2.7853944526577834
57908.602836647,340.44,40.67,0.32,5.6639,4.4133e-07,1243.219,57908.60240840626,GRB170604a                                                                      ,00755867000,342.59364,-15.38332,57908.7869097222,           57918,2712.333,2649.014,6401.911,57919,0.0,301.4,2714.9987,3016.3987,112 ,1554.911,0.0,0.0,4736.0,4847.0,0,-59.55329,0,Y,49.39756,10,0,0,00755867000,755867,Swift                       ,1,3.17.13                                                                         ,68.31656,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,57908.8721990741,755867,Y,399.546,0.0,0.0,0.0,350.372,0.0,341.645,408.869,199.718,399.546,549.318,5.078,0.0,2399.06,0.0,308.195,57908.7869097222,57908.7869097222,0.18450131593999686
54680.385538512,154.3,40.7,0.576,6.3299,2.5361e-07,343.7138,54680.38515656755,GRB080721                                                                       ,00317508011,224.44028,-11.70797,54680.2659722222,           57310,7350.011,7224.72,7482.0,54691,1611.7995,970.34057,7639.99653,8610.3371,112 ,0.0,24768.0,8618.0,8641.6,7482.0,7,40.53247,0,Y,345.36351,11,11,11,00317508011,317508,Swift                       ,1,3.17.01                                                                         ,291.40585,0.18979,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54681.0123148148,317508,N,0.0,0.0,0.0,0.0,0.0,0.0,7224.72,0.0,0.0,0.0,0.0,0.0,0.0,7350.011,0.0,0.0,54680.2659722222,54680.2659722222,0.11918434534891276
55341.744040295,251.82,41.04,1.472,5.6049,4.2259e-07,434.4489,55341.743646776486,GRB 100522A                                                                     ,00422783008,6.98025,9.40192,      55342.3875,           57584,6131.197,6180.311,6286.0,55353,0.0,796.10255,6204.99497,7001.09752,112 ,0.0,19632.0,6882.0,7019.2,6286.0,3,-53.02758,0,Y,113.25885,9,8,8,00422783008,422783,Swift                       ,1,3.17.04                                                                         ,64.42719,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55342.7476736111,422783,N,0.0,0.0,0.0,0.0,6180.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6131.072,0.0,0.125,55342.3875,55342.3875,0.6438532235115417
58876.152844618,158.65,41.57,0.576,6.7727,2.2899e-07,112.2571,58876.15241637726,GRB200125a                                                                      ,00952164003,228.06311,-8.13945,58875.9976273148,           58886,2980.396,3098.419,0.0,58886,1168.47016,577.61925,3164.97673,3742.59598,112 ,0.0,10944.0,0.0,3760.0,0.0,3,40.9448,0,Y,352.0029,17,3,3,00952164003,952164,Swift                       ,1,3.18.10                                                                         ,110.83585,0.28234,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58877.0304398148,952164,N,0.0,0.0,0.0,0.0,0.0,0.0,3098.419,0.0,0.0,0.0,0.0,0.0,0.0,2980.266,0.0,0.13,58875.9976273148,58875.9976273148,0.1547890624642605
56327.483931755,105.64,41.92,0.192,4.1482,1.1787e-07,1694.898,56327.48352666241,GRB130131a                                                                      ,00547407008,171.14385,48.06882, 56327.517349537,           58060,7080.199,7071.948,1865.0,56338,0.0,571.99699,7089.99753,7661.99452,112 ,0.0,23016.0,0.0,7678.4,1865.0,6,63.09336,0,Y,156.04946,12,8,8,00547407008,547407,Swift                       ,1,3.17.15                                                                         ,38.79891,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56327.8888773148,547407,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7071.948,0.0,0.0,0.0,0.0,7079.909,0.0,0.29,56327.517349537,56327.517349537,0.033822874596808106
58608.05149687,335.39,42.18,0.032,5.8905,1.004e-07,243.163,58608.05106862926,GRB Discovered Elsewhere                                                        ,00020892001,172.74092,63.88982,58605.9191435185,           58615,2851.296,2906.645,3155.0,58616,2667.27218,250.60104,3144.99756,3395.5986,112 ,0.0,3288.0,0.0,3406.4,3155.0,1,51.00799,0,Y,136.8529,6,1,1,00020892001,20892,Swift                       ,1,3.18.04                                                                         ,315.10643,0.80543,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58606.0557523148,20892,N,0.0,0.0,0.0,0.0,0.0,0.0,1185.73,773.242,0.0,0.0,947.673,0.0,0.0,2851.296,0.0,0.0,58605.9191435185,58605.9191435185,2.1319251107634045
58329.017828046,98.03,44.54,0.256,4.4618,9.1714e-08,664.8873,58329.01739980526,GRB180720b                                                                      ,00848890012,0.54779,-2.91363,58329.2249652778,           58339,4696.593,0.0,4729.0,58340,0.0,673.00107,4714.99737,5387.99844,110 ,0.0,168.0,0.0,5400.0,4729.0,3,-63.07172,0,Y,94.88288,6,12,12,00848890012,848890,Swift                       ,1,3.18.03                                                                         ,78.32082,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58329.5045833333,848890,N,0.0,4203.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4696.593,0.0,0.0,58329.2249652778,58329.2249652778,0.20756547253404278
60455.491412611,280.37,44.54,0.64,4.0074,1.0336e-07,0.0,60455.49098437026,GRB130505a                                                                      ,00555163022,137.04575,17.49252,60463.4895486111,           60473,85.239,84.214,300.0,60474,0.0,208.39992,89.99942,298.39934,112 ,0.0,296.0,0.0,300.8,300.0,1,37.87974,0,Y,211.2511,6,22,22,00555163022,555163,Swift                       ,1,3.19.07                                                                         ,286.99796,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_19                   ,60463.5274421296,555163,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.214,0.0,0.0,0.0,0.0,85.239,0.0,0.0,60463.4895486111,60463.4895486111,7.998564240835549
58295.391558426,285.06,44.82,0.96,6.2353,3.1119e-07,470.0422,58295.391130185264,GRB180626a                                                                      ,00844615000,243.53739,14.78379,58295.3371990741,           58305,3731.305,3576.485,6631.07,58306,67.72676,356.39998,3789.99814,4146.39812,112 ,1202.07,14552.0,0.0,5068.8,5429.0,3,41.42595,0,Y,28.93364,8,0,0,00844615000,844615,Swift                       ,1,3.18.01                                                                         ,320.50014,0.01787,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58295.5025925926,844615,Y,250.127,0.0,49.758,0.0,439.165,0.0,731.14,469.749,439.077,458.859,738.61,5.078,0.0,3705.242,0.0,20.985,58295.3371990741,58295.3371990741,0.053931111164274625
54839.020166267,260.8,46.0,0.704,13.1317,5.1732e-07,147.2067,54839.019772748485,GRB081230                                                                       ,00338633006,37.32014,-25.14996,54839.0104166667,           57379,7614.7,6375.693,7713.0,54850,477.79936,631.39993,7634.99639,8266.39632,112 ,0.0,0.0,0.0,8284.8,7713.0,0,-67.98665,0,Y,213.31801,10,6,6,00338633006,338633,Swift                       ,1,3.17.01                                                                         ,238.66361,0.0537,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54839.4574305556,338633,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.693,0.0,0.0,0.0,0.0,0.0,7614.7,0.0,0.0,54839.0104166667,54839.0104166667,0.009356081784062553
58083.235228109,237.84,46.76,1.472,60.9514,4.8423e-06,102.8706,58083.23479986826,GRB171120a                                                                      ,00791201006,163.79638,22.47694,58083.3194097222,           58093,4877.046,4874.984,4897.0,58094,0.0,263.39872,4884.99812,5148.39684,112 ,0.0,0.0,0.0,5156.8,4897.0,0,63.27268,0,Y,216.50619,7,6,6,00791201006,791201,Swift                       ,1,3.17.15                                                                         ,116.30605,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,58083.4919560185,791201,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4874.984,0.0,0.0,0.0,0.0,4877.046,0.0,0.0,58083.3194097222,58083.3194097222,0.08460985394049203
55283.140794039,155.94,47.03,0.384,6.5266,3.7238e-07,494.5233,55283.14040052048,GRB100331A                                                                      ,00020131001,261.03106,-58.92934,55286.6005092593,           57566,1988.251,1987.216,2023.0,55297,0.0,368.1998,1994.99886,2363.19866,112 ,0.0,6096.0,2418.0,2369.6,2023.0,3,-12.69593,0,Y,332.34475,5,1,1,00020131001,20131,Swift                       ,1,3.17.04                                                                         ,113.30435,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55286.7049884259,20131,N,0.0,0.0,0.0,0.0,0.0,0.0,1987.216,0.0,0.0,0.0,0.0,0.0,0.0,1983.239,0.0,5.012,55286.6005092593,55286.6005092593,3.460108738814597
58787.891332502,283.275,47.639,0.256,24.6092,1.1663e-06,734.673,58787.89090426126,GRB191031d                                                                      ,00932608000,283.28686,47.64307,58787.8788078704,           58797,3400.306,3185.237,7226.389,58798,0.0,174.42066,3409.97814,3584.3988,112 ,1590.389,8192.0,0.0,4499.2,5636.0,2,19.41949,0,Y,77.3404,10,0,0,00932608000,932608,Swift                       ,1,3.18.08                                                                         ,243.83626,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58787.9731828704,932608,Y,478.553,0.0,49.769,0.0,298.628,0.0,708.611,308.238,458.848,298.551,584.039,5.078,0.0,3384.874,0.0,10.354,58787.8788078704,58787.8788078704,0.012096390855731443
57803.002165776,54.843,50.072,0.096,15.681,2.182e-07,1357.252,57803.00173753526,GRB161219b                                                                      ,00727541040,91.67511,-26.76786,   57802.4971875,           57813,4716.248,4655.196,4731.0,57813,0.0,488.6001,4724.99802,5213.59812,112 ,0.0,10416.0,0.0,5220.8,4731.0,2,-21.0691,0,Y,233.1089,8,40,40,00727541040,727541,Swift                       ,1,3.17.11                                                                         ,236.22667,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,57802.6830902778,727541,Y,525.321,0.0,0.0,0.0,0.0,0.0,1051.404,446.226,2632.245,0.0,0.0,0.0,0.0,4716.248,0.0,0.0,57802.4971875,57802.4971875,0.5045500352644012
56662.064595066,208.22,50.17,1.088,4.4688,3.4863e-07,352.1313,56662.064189973404,GRB130925a                                                                      ,00571830058,41.14853,-26.12719,56662.0687384259,           58148,6931.087,6925.826,6998.0,56673,0.0,1223.97207,6949.99407,8173.96614,112 ,0.0,2592.0,0.0,8216.0,6998.0,5,-64.74467,0,Y,217.15563,11,58,58,00571830058,571830,Swift                       ,1,3.17.16                                                                         ,233.48108,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56662.7586111111,571830,Y,0.0,0.0,0.0,0.0,6925.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6931.087,0.0,0.0,56662.0687384259,56662.0687384259,0.004548452496237587
57604.179667179,122.86,50.3,0.64,5.7766,5.5856e-07,1192.741,57604.17925051233,GRB160804a                                                                      ,00707231001,221.57138,10.01567,57604.1784837963,           57614,16451.185,16287.314,16546.0,57615,4381.41954,1852.78425,16499.99064,18352.7749,112 ,0.0,34984.0,0.0,18406.4,16546.0,3,57.99143,0,Y,6.12539,15,1,1,00707231001,707231,Swift                       ,1,3.17.06                                                                         ,286.46614,0.24152,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,57606.6960069444,707231,Y,2010.297,0.0,0.0,0.0,3554.498,0.0,2463.684,909.874,3546.256,1623.88,2178.825,0.0,0.0,16450.705,0.0,0.48,57604.1784837963,57604.1784837963,0.0007667160316486843
55303.166478337,261.31,50.38,0.192,4.2153,1.7514e-07,305.4,55303.166084818484,GRB100413a                                                                      ,00419404004,266.24922,15.83621,55301.4743055556,           57581,7812.725,7805.108,7894.0,55312,0.0,559.16716,7829.99694,8389.1641,112 ,0.0,25144.0,8432.0,8398.4,7894.0,6,21.66558,0,Y,40.19333,11,4,4,00419404004,419404,Swift                       ,1,3.17.04                                                                         ,62.80049,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55301.7676388889,419404,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7805.108,0.0,0.0,0.0,7812.725,0.0,0.0,55301.4743055556,55301.4743055556,1.6917792628810275
59005.76229392,95.839,50.954,0.32,22.2231,9.3585e-07,616.8108,59005.76186567926,"Burst (309.629, -31.168)                                                        ",00976692000,268.53467,-27.85515,59008.7157291667,           59018,0.0,0.0,4478.12,59019,0.0,0.0,0.0,0.0,110 ,1202.12,4896.0,0.0,2099.2,3276.0,3,-1.05243,0,Y,1.88968,6,0,0,00976692000,976692,Swift                       ,1,3.18.11                                                                         ,161.09946,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,59008.7446643518,976692,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59008.7157291667,59008.7157291667,2.9538634874406853
55927.354246615,185.87,52.91,0.128,4.606,8.7641e-08,185.5407,55927.35385309649,GRB111228a                                                                      ,00510649007,150.08672,18.24816,55927.4513888889,           57946,4890.066,4853.426,4911.0,55938,1795.5996,490.40038,4899.99788,5390.39826,112 ,0.0,10752.0,0.0,5396.8,4911.0,2,49.74952,0,Y,216.40995,11,7,7,00510649007,510649,Swift                       ,1,3.17.13                                                                         ,91.20283,0.33163,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55927.9031828704,510649,Y,0.0,0.0,0.0,0.0,1681.329,0.0,0.0,0.0,1490.801,1681.296,0.0,0.0,0.0,4890.066,0.0,0.0,55927.4513888889,55927.4513888889,0.09753579241078114
56622.162620734,215.43,53.53,0.128,18.4241,5.4712e-07,556.1556,56622.16221564141,GRB130925a                                                                      ,00571830046,41.15349,-26.13459,56621.0222106481,           58090,6814.716,6810.235,6854.0,56632,0.0,767.80075,6829.99647,7597.79722,112 ,0.0,14744.0,0.0,7619.2,6854.0,7,-64.74138,0,Y,217.17437,12,46,46,00571830046,571830,Swift                       ,1,3.17.15                                                                         ,196.02778,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56621.5269675926,571830,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6810.235,0.0,0.0,0.0,6814.392,0.0,0.324,56621.0222106481,56621.0222106481,1.1400049933072296
